 rho = L(surface reflected)/L(sky) (non-dimen) as in
 Mobley, 1999, Appl Opt 38, page 7445, Eq. 4
   [(Theta,Phi) are the directions of photon travel.
   Theta is measured from 0 at the zenith.
   Solar photons travel in the Phi = 180 direction (the sun is located at Phi = 0).
   (Thus Phi = 45 represents the 135 degree viewing angle for minimizing sun glitter.)]
   These values are for 550 nm (see RhoNotes.pdf for discussion)
wind,sza,vza,azi,rho
8.0,60.0,80.0,60.0,0.2126
8.0,60.0,80.0,45.0,0.2302
8.0,60.0,80.0,30.0,0.2630
8.0,60.0,80.0,15.0,0.6068
8.0,60.0,80.0,0.0,1.3228
8.0,60.0,87.5,180.0,0.2080
8.0,60.0,87.5,165.0,0.2140
8.0,60.0,87.5,150.0,0.2409
8.0,60.0,87.5,135.0,0.2333
8.0,60.0,87.5,120.0,0.2295
8.0,60.0,87.5,105.0,0.2365
8.0,60.0,87.5,90.0,0.2496
8.0,60.0,87.5,75.0,0.2523
8.0,60.0,87.5,60.0,0.2649
8.0,60.0,87.5,45.0,0.3022
8.0,60.0,87.5,30.0,0.3825
8.0,60.0,87.5,15.0,0.8565
8.0,60.0,87.5,0.0,2.5976
8.0,70.0,0.0,0.0,0.0233
8.0,70.0,10.0,180.0,0.0225
8.0,70.0,10.0,165.0,0.0226
8.0,70.0,10.0,150.0,0.0227
8.0,70.0,10.0,135.0,0.0224
8.0,70.0,10.0,120.0,0.0226
8.0,70.0,10.0,105.0,0.0229
8.0,70.0,10.0,90.0,0.0229
8.0,70.0,10.0,75.0,0.0237
8.0,70.0,10.0,60.0,0.0237
8.0,70.0,10.0,45.0,0.0245
8.0,70.0,10.0,30.0,0.0257
8.0,70.0,10.0,15.0,0.0264
8.0,70.0,10.0,0.0,0.0271
8.0,70.0,20.0,180.0,0.0230
8.0,70.0,20.0,165.0,0.0227
8.0,70.0,20.0,150.0,0.0225
8.0,70.0,20.0,135.0,0.0227
8.0,70.0,20.0,120.0,0.0226
8.0,70.0,20.0,105.0,0.0231
8.0,70.0,20.0,90.0,0.0228
8.0,70.0,20.0,75.0,0.0240
8.0,70.0,20.0,60.0,0.0245
8.0,70.0,20.0,45.0,0.0271
8.0,70.0,20.0,30.0,0.0318
8.0,70.0,20.0,15.0,0.0352
8.0,70.0,20.0,0.0,0.0377
8.0,70.0,30.0,180.0,0.0245
8.0,70.0,30.0,165.0,0.0245
8.0,70.0,30.0,150.0,0.0245
8.0,70.0,30.0,135.0,0.0243
8.0,70.0,30.0,120.0,0.0244
8.0,70.0,30.0,105.0,0.0244
8.0,70.0,30.0,90.0,0.0248
8.0,70.0,30.0,75.0,0.0252
8.0,70.0,30.0,60.0,0.0266
8.0,70.0,30.0,45.0,0.0314
8.0,70.0,30.0,30.0,0.0424
8.0,70.0,30.0,15.0,0.0664
8.0,70.0,30.0,0.0,0.0797
8.0,70.0,40.0,180.0,0.0308
8.0,70.0,40.0,165.0,0.0313
8.0,70.0,40.0,150.0,0.0309
8.0,70.0,40.0,135.0,0.0307
8.0,70.0,40.0,120.0,0.0303
8.0,70.0,40.0,105.0,0.0301
8.0,70.0,40.0,90.0,0.0305
8.0,70.0,40.0,75.0,0.0307
8.0,70.0,40.0,60.0,0.0323
8.0,70.0,40.0,45.0,0.0370
8.0,70.0,40.0,30.0,0.0570
8.0,70.0,40.0,15.0,0.1254
8.0,70.0,40.0,0.0,0.1642
8.0,70.0,50.0,180.0,0.0486
8.0,70.0,50.0,165.0,0.0485
8.0,70.0,50.0,150.0,0.0483
8.0,70.0,50.0,135.0,0.0472
8.0,70.0,50.0,120.0,0.0468
8.0,70.0,50.0,105.0,0.0467
8.0,70.0,50.0,90.0,0.0466
8.0,70.0,50.0,75.0,0.0467
8.0,70.0,50.0,60.0,0.0479
8.0,70.0,50.0,45.0,0.0525
8.0,70.0,50.0,30.0,0.0763
8.0,70.0,50.0,15.0,0.1841
8.0,70.0,50.0,0.0,0.2892
8.0,70.0,60.0,180.0,0.0862
8.0,70.0,60.0,165.0,0.0870
8.0,70.0,60.0,150.0,0.0875
8.0,70.0,60.0,135.0,0.0859
8.0,70.0,60.0,120.0,0.0841
8.0,70.0,60.0,105.0,0.0841
8.0,70.0,60.0,90.0,0.0851
8.0,70.0,60.0,75.0,0.0833
8.0,70.0,60.0,60.0,0.0835
8.0,70.0,60.0,45.0,0.0876
8.0,70.0,60.0,30.0,0.1043
8.0,70.0,60.0,15.0,0.2309
8.0,70.0,60.0,0.0,0.3230
8.0,70.0,70.0,180.0,0.1463
8.0,70.0,70.0,165.0,0.1479
8.0,70.0,70.0,150.0,0.1496
8.0,70.0,70.0,135.0,0.1501
8.0,70.0,70.0,120.0,0.1470
8.0,70.0,70.0,105.0,0.1499
8.0,70.0,70.0,90.0,0.1521
8.0,70.0,70.0,75.0,0.1496
8.0,70.0,70.0,60.0,0.1477
8.0,70.0,70.0,45.0,0.1528
8.0,70.0,70.0,30.0,0.1535
8.0,70.0,70.0,15.0,0.2936
8.0,70.0,70.0,0.0,0.0310
8.0,70.0,80.0,180.0,0.1932
8.0,70.0,80.0,165.0,0.2012
8.0,70.0,80.0,150.0,0.2064
8.0,70.0,80.0,135.0,0.2034
8.0,70.0,80.0,120.0,0.1992
8.0,70.0,80.0,105.0,0.2124
8.0,70.0,80.0,90.0,0.2153
8.0,70.0,80.0,75.0,0.2162
8.0,70.0,80.0,60.0,0.2081
8.0,70.0,80.0,45.0,0.2222
8.0,70.0,80.0,30.0,0.2407
8.0,70.0,80.0,15.0,0.4454
8.0,70.0,80.0,0.0,0.9883
8.0,70.0,87.5,180.0,0.2149
8.0,70.0,87.5,165.0,0.2208
8.0,70.0,87.5,150.0,0.2479
8.0,70.0,87.5,135.0,0.2389
8.0,70.0,87.5,120.0,0.2331
8.0,70.0,87.5,105.0,0.2373
8.0,70.0,87.5,90.0,0.2470
8.0,70.0,87.5,75.0,0.2461
8.0,70.0,87.5,60.0,0.2542
8.0,70.0,87.5,45.0,0.2839
8.0,70.0,87.5,30.0,0.3445
8.0,70.0,87.5,15.0,0.6786
8.0,70.0,87.5,0.0,2.2662
8.0,80.0,0.0,0.0,0.0222
8.0,80.0,10.0,180.0,0.0218
8.0,80.0,10.0,165.0,0.0220
8.0,80.0,10.0,150.0,0.0221
8.0,80.0,10.0,135.0,0.0218
8.0,80.0,10.0,120.0,0.0219
8.0,80.0,10.0,105.0,0.0222
8.0,80.0,10.0,90.0,0.0221
8.0,80.0,10.0,75.0,0.0225
8.0,80.0,10.0,60.0,0.0224
8.0,80.0,10.0,45.0,0.0227
8.0,80.0,10.0,30.0,0.0233
8.0,80.0,10.0,15.0,0.0234
8.0,80.0,10.0,0.0,0.0238
8.0,80.0,20.0,180.0,0.0225
8.0,80.0,20.0,165.0,0.0222
8.0,80.0,20.0,150.0,0.0220
8.0,80.0,20.0,135.0,0.0222
8.0,80.0,20.0,120.0,0.0221
8.0,80.0,20.0,105.0,0.0226
8.0,80.0,20.0,90.0,0.0222
8.0,80.0,20.0,75.0,0.0231
8.0,80.0,20.0,60.0,0.0232
8.0,80.0,20.0,45.0,0.0243
8.0,80.0,20.0,30.0,0.0255
8.0,80.0,20.0,15.0,0.0269
8.0,80.0,20.0,0.0,0.0284
8.0,80.0,30.0,180.0,0.0240
8.0,80.0,30.0,165.0,0.0239
8.0,80.0,30.0,150.0,0.0240
8.0,80.0,30.0,135.0,0.0238
8.0,80.0,30.0,120.0,0.0240
8.0,80.0,30.0,105.0,0.0240
8.0,80.0,30.0,90.0,0.0243
8.0,80.0,30.0,75.0,0.0245
8.0,80.0,30.0,60.0,0.0255
8.0,80.0,30.0,45.0,0.0274
8.0,80.0,30.0,30.0,0.0322
8.0,80.0,30.0,15.0,0.0409
8.0,80.0,30.0,0.0,0.0469
8.0,80.0,40.0,180.0,0.0300
8.0,80.0,40.0,165.0,0.0305
8.0,80.0,40.0,150.0,0.0302
8.0,80.0,40.0,135.0,0.0300
8.0,80.0,40.0,120.0,0.0298
8.0,80.0,40.0,105.0,0.0297
8.0,80.0,40.0,90.0,0.0302
8.0,80.0,40.0,75.0,0.0303
8.0,80.0,40.0,60.0,0.0317
8.0,80.0,40.0,45.0,0.0357
8.0,80.0,40.0,30.0,0.0472
8.0,80.0,40.0,15.0,0.0802
8.0,80.0,40.0,0.0,0.1150
8.0,80.0,50.0,180.0,0.0471
8.0,80.0,50.0,165.0,0.0471
8.0,80.0,50.0,150.0,0.0469
8.0,80.0,50.0,135.0,0.0461
8.0,80.0,50.0,120.0,0.0460
8.0,80.0,50.0,105.0,0.0463
8.0,80.0,50.0,90.0,0.0465
8.0,80.0,50.0,75.0,0.0468
8.0,80.0,50.0,60.0,0.0483
8.0,80.0,50.0,45.0,0.0541
8.0,80.0,50.0,30.0,0.0720
8.0,80.0,50.0,15.0,0.1568
8.0,80.0,50.0,0.0,0.2784
8.0,80.0,60.0,180.0,0.0840
8.0,80.0,60.0,165.0,0.0848
8.0,80.0,60.0,150.0,0.0854
8.0,80.0,60.0,135.0,0.0842
8.0,80.0,60.0,120.0,0.0828
8.0,80.0,60.0,105.0,0.0834
8.0,80.0,60.0,90.0,0.0850
8.0,80.0,60.0,75.0,0.0838
8.0,80.0,60.0,60.0,0.0851
8.0,80.0,60.0,45.0,0.0933
8.0,80.0,60.0,30.0,0.1136
8.0,80.0,60.0,15.0,0.2297
8.0,80.0,60.0,0.0,0.4627
8.0,80.0,70.0,180.0,0.1450
8.0,80.0,70.0,165.0,0.1465
8.0,80.0,70.0,150.0,0.1482
8.0,80.0,70.0,135.0,0.1488
8.0,80.0,70.0,120.0,0.1458
8.0,80.0,70.0,105.0,0.1491
8.0,80.0,70.0,90.0,0.1515
8.0,80.0,70.0,75.0,0.1498
8.0,80.0,70.0,60.0,0.1484
8.0,80.0,70.0,45.0,0.1570
8.0,80.0,70.0,30.0,0.1661
8.0,80.0,70.0,15.0,0.2595
8.0,80.0,70.0,0.0,0.4917
8.0,80.0,80.0,180.0,0.1959
8.0,80.0,80.0,165.0,0.2038
8.0,80.0,80.0,150.0,0.2087
8.0,80.0,80.0,135.0,0.2051
8.0,80.0,80.0,120.0,0.2001
8.0,80.0,80.0,105.0,0.2122
8.0,80.0,80.0,90.0,0.2142
8.0,80.0,80.0,75.0,0.2139
8.0,80.0,80.0,60.0,0.2046
8.0,80.0,80.0,45.0,0.2143
8.0,80.0,80.0,30.0,0.2215
8.0,80.0,80.0,15.0,0.2725
8.0,80.0,80.0,0.0,0.0882
8.0,80.0,87.5,180.0,0.2221
8.0,80.0,87.5,165.0,0.2278
8.0,80.0,87.5,150.0,0.2550
8.0,80.0,87.5,135.0,0.2446
8.0,80.0,87.5,120.0,0.2368
8.0,80.0,87.5,105.0,0.2385
8.0,80.0,87.5,90.0,0.2454
8.0,80.0,87.5,75.0,0.2416
8.0,80.0,87.5,60.0,0.2449
8.0,80.0,87.5,45.0,0.2615
8.0,80.0,87.5,30.0,0.2842
8.0,80.0,87.5,15.0,0.3235
8.0,80.0,87.5,0.0,0.8327
10.0,0.0,0.0,0.0,0.0008
10.0,0.0,10.0,180.0,0.0998
10.0,0.0,10.0,165.0,0.0919
10.0,0.0,10.0,150.0,0.0977
10.0,0.0,10.0,135.0,0.1020
10.0,0.0,10.0,120.0,0.0959
10.0,0.0,10.0,105.0,0.0917
10.0,0.0,10.0,90.0,0.0985
10.0,0.0,10.0,75.0,0.0917
10.0,0.0,10.0,60.0,0.0959
10.0,0.0,10.0,45.0,0.1020
10.0,0.0,10.0,30.0,0.0977
10.0,0.0,10.0,15.0,0.0919
10.0,0.0,10.0,0.0,0.0998
10.0,0.0,20.0,180.0,0.1435
10.0,0.0,20.0,165.0,0.1380
10.0,0.0,20.0,150.0,0.1361
10.0,0.0,20.0,135.0,0.1406
10.0,0.0,20.0,120.0,0.1356
10.0,0.0,20.0,105.0,0.1361
10.0,0.0,20.0,90.0,0.1366
10.0,0.0,20.0,75.0,0.1361
10.0,0.0,20.0,60.0,0.1356
10.0,0.0,20.0,45.0,0.1406
10.0,0.0,20.0,30.0,0.1361
10.0,0.0,20.0,15.0,0.1380
10.0,0.0,20.0,0.0,0.1435
10.0,0.0,30.0,180.0,0.1321
10.0,0.0,30.0,165.0,0.1298
10.0,0.0,30.0,150.0,0.1335
10.0,0.0,30.0,135.0,0.1326
10.0,0.0,30.0,120.0,0.1363
10.0,0.0,30.0,105.0,0.1357
10.0,0.0,30.0,90.0,0.1231
10.0,0.0,30.0,75.0,0.1357
10.0,0.0,30.0,60.0,0.1363
10.0,0.0,30.0,45.0,0.1326
10.0,0.0,30.0,30.0,0.1335
10.0,0.0,30.0,15.0,0.1298
10.0,0.0,30.0,0.0,0.1321
10.0,0.0,40.0,180.0,0.0941
10.0,0.0,40.0,165.0,0.0943
10.0,0.0,40.0,150.0,0.0915
10.0,0.0,40.0,135.0,0.0931
10.0,0.0,40.0,120.0,0.0932
10.0,0.0,40.0,105.0,0.0971
10.0,0.0,40.0,90.0,0.0902
10.0,0.0,40.0,75.0,0.0971
10.0,0.0,40.0,60.0,0.0932
10.0,0.0,40.0,45.0,0.0931
10.0,0.0,40.0,30.0,0.0915
10.0,0.0,40.0,15.0,0.0943
10.0,0.0,40.0,0.0,0.0942
10.0,0.0,50.0,180.0,0.0654
10.0,0.0,50.0,165.0,0.0686
10.0,0.0,50.0,150.0,0.0654
10.0,0.0,50.0,135.0,0.0659
10.0,0.0,50.0,120.0,0.0675
10.0,0.0,50.0,105.0,0.0672
10.0,0.0,50.0,90.0,0.0613
10.0,0.0,50.0,75.0,0.0672
10.0,0.0,50.0,60.0,0.0675
10.0,0.0,50.0,45.0,0.0659
10.0,0.0,50.0,30.0,0.0654
10.0,0.0,50.0,15.0,0.0686
10.0,0.0,50.0,0.0,0.0654
10.0,0.0,60.0,180.0,0.0831
10.0,0.0,60.0,165.0,0.0852
10.0,0.0,60.0,150.0,0.0851
10.0,0.0,60.0,135.0,0.0840
10.0,0.0,60.0,120.0,0.0838
10.0,0.0,60.0,105.0,0.0846
10.0,0.0,60.0,90.0,0.0861
10.0,0.0,60.0,75.0,0.0846
10.0,0.0,60.0,60.0,0.0838
10.0,0.0,60.0,45.0,0.0840
10.0,0.0,60.0,30.0,0.0851
10.0,0.0,60.0,15.0,0.0852
10.0,0.0,60.0,0.0,0.0831
10.0,0.0,70.0,180.0,0.1389
10.0,0.0,70.0,165.0,0.1409
10.0,0.0,70.0,150.0,0.1442
10.0,0.0,70.0,135.0,0.1427
10.0,0.0,70.0,120.0,0.1401
10.0,0.0,70.0,105.0,0.1441
10.0,0.0,70.0,90.0,0.1471
10.0,0.0,70.0,75.0,0.1441
10.0,0.0,70.0,60.0,0.1401
10.0,0.0,70.0,45.0,0.1427
10.0,0.0,70.0,30.0,0.1442
10.0,0.0,70.0,15.0,0.1409
10.0,0.0,70.0,0.0,0.1389
10.0,0.0,80.0,180.0,0.1962
10.0,0.0,80.0,165.0,0.2030
10.0,0.0,80.0,150.0,0.2072
10.0,0.0,80.0,135.0,0.2046
10.0,0.0,80.0,120.0,0.1959
10.0,0.0,80.0,105.0,0.2095
10.0,0.0,80.0,90.0,0.2099
10.0,0.0,80.0,75.0,0.2095
10.0,0.0,80.0,60.0,0.1959
10.0,0.0,80.0,45.0,0.2046
10.0,0.0,80.0,30.0,0.2072
10.0,0.0,80.0,15.0,0.2030
10.0,0.0,80.0,0.0,0.1962
10.0,0.0,87.5,180.0,0.2224
10.0,0.0,87.5,165.0,0.2338
10.0,0.0,87.5,150.0,0.2585
10.0,0.0,87.5,135.0,0.2440
10.0,0.0,87.5,120.0,0.2365
10.0,0.0,87.5,105.0,0.2380
10.0,0.0,87.5,90.0,0.2356
10.0,0.0,87.5,75.0,0.2380
10.0,0.0,87.5,60.0,0.2365
10.0,0.0,87.5,45.0,0.2440
10.0,0.0,87.5,30.0,0.2585
10.0,0.0,87.5,15.0,0.2338
10.0,0.0,87.5,0.0,0.2224
10.0,10.0,0.0,0.0,0.0883
10.0,10.0,10.0,180.0,0.1331
10.0,10.0,10.0,165.0,0.1410
10.0,10.0,10.0,150.0,0.1277
10.0,10.0,10.0,135.0,0.1287
10.0,10.0,10.0,120.0,0.1246
10.0,10.0,10.0,105.0,0.1226
10.0,10.0,10.0,90.0,0.1184
10.0,10.0,10.0,75.0,0.1018
10.0,10.0,10.0,60.0,0.0859
10.0,10.0,10.0,45.0,0.0736
10.0,10.0,10.0,30.0,0.0685
10.0,10.0,10.0,15.0,0.0567
10.0,10.0,10.0,0.0,0.0003
10.0,10.0,20.0,180.0,0.1168
10.0,10.0,20.0,165.0,0.1142
10.0,10.0,20.0,150.0,0.1183
10.0,10.0,20.0,135.0,0.1327
10.0,10.0,20.0,120.0,0.1324
10.0,10.0,20.0,105.0,0.1450
10.0,10.0,20.0,90.0,0.1405
10.0,10.0,20.0,75.0,0.1402
10.0,10.0,20.0,60.0,0.1222
10.0,10.0,20.0,45.0,0.1211
10.0,10.0,20.0,30.0,0.1095
10.0,10.0,20.0,15.0,0.1069
10.0,10.0,20.0,0.0,0.0927
10.0,10.0,30.0,180.0,0.0833
10.0,10.0,30.0,165.0,0.0787
10.0,10.0,30.0,150.0,0.0818
10.0,10.0,30.0,135.0,0.0830
10.0,10.0,30.0,120.0,0.0997
10.0,10.0,30.0,105.0,0.1168
10.0,10.0,30.0,90.0,0.1161
10.0,10.0,30.0,75.0,0.1330
10.0,10.0,30.0,60.0,0.1355
10.0,10.0,30.0,45.0,0.1503
10.0,10.0,30.0,30.0,0.1461
10.0,10.0,30.0,15.0,0.1512
10.0,10.0,30.0,0.0,0.1555
10.0,10.0,40.0,180.0,0.0529
10.0,10.0,40.0,165.0,0.0517
10.0,10.0,40.0,150.0,0.0531
10.0,10.0,40.0,135.0,0.0543
10.0,10.0,40.0,120.0,0.0591
10.0,10.0,40.0,105.0,0.0728
10.0,10.0,40.0,90.0,0.0810
10.0,10.0,40.0,75.0,0.0925
10.0,10.0,40.0,60.0,0.1115
10.0,10.0,40.0,45.0,0.1288
10.0,10.0,40.0,30.0,0.1449
10.0,10.0,40.0,15.0,0.1572
10.0,10.0,40.0,0.0,0.1596
10.0,10.0,50.0,180.0,0.0483
10.0,10.0,50.0,165.0,0.0489
10.0,10.0,50.0,150.0,0.0523
10.0,10.0,50.0,135.0,0.0525
10.0,10.0,50.0,120.0,0.0521
10.0,10.0,50.0,105.0,0.0541
10.0,10.0,50.0,90.0,0.0619
10.0,10.0,50.0,75.0,0.0618
10.0,10.0,50.0,60.0,0.0800
10.0,10.0,50.0,45.0,0.0908
10.0,10.0,50.0,30.0,0.1087
10.0,10.0,50.0,15.0,0.1216
10.0,10.0,50.0,0.0,0.1304
10.0,10.0,60.0,180.0,0.0836
10.0,10.0,60.0,165.0,0.0839
10.0,10.0,60.0,150.0,0.0843
10.0,10.0,60.0,135.0,0.0824
10.0,10.0,60.0,120.0,0.0810
10.0,10.0,60.0,105.0,0.0824
10.0,10.0,60.0,90.0,0.0861
10.0,10.0,60.0,75.0,0.0840
10.0,10.0,60.0,60.0,0.0888
10.0,10.0,60.0,45.0,0.0948
10.0,10.0,60.0,30.0,0.1018
10.0,10.0,60.0,15.0,0.1056
10.0,10.0,60.0,0.0,0.1059
10.0,10.0,70.0,180.0,0.1397
10.0,10.0,70.0,165.0,0.1423
10.0,10.0,70.0,150.0,0.1450
10.0,10.0,70.0,135.0,0.1437
10.0,10.0,70.0,120.0,0.1404
10.0,10.0,70.0,105.0,0.1439
10.0,10.0,70.0,90.0,0.1469
10.0,10.0,70.0,75.0,0.1437
10.0,10.0,70.0,60.0,0.1412
10.0,10.0,70.0,45.0,0.1472
10.0,10.0,70.0,30.0,0.1447
10.0,10.0,70.0,15.0,0.1461
10.0,10.0,70.0,0.0,0.1448
10.0,10.0,80.0,180.0,0.1873
10.0,10.0,80.0,165.0,0.1945
10.0,10.0,80.0,150.0,0.1996
10.0,10.0,80.0,135.0,0.1981
10.0,10.0,80.0,120.0,0.1912
10.0,10.0,80.0,105.0,0.2066
10.0,10.0,80.0,90.0,0.2091
10.0,10.0,80.0,75.0,0.2110
10.0,10.0,80.0,60.0,0.1995
10.0,10.0,80.0,45.0,0.2103
10.0,10.0,80.0,30.0,0.2153
10.0,10.0,80.0,15.0,0.2114
10.0,10.0,80.0,0.0,0.2051
10.0,10.0,87.5,180.0,0.2005
10.0,10.0,87.5,165.0,0.2122
10.0,10.0,87.5,150.0,0.2371
10.0,10.0,87.5,135.0,0.2272
10.0,10.0,87.5,120.0,0.2244
10.0,10.0,87.5,105.0,0.2311
10.0,10.0,87.5,90.0,0.2345
10.0,10.0,87.5,75.0,0.2427
10.0,10.0,87.5,60.0,0.2466
10.0,10.0,87.5,45.0,0.2591
10.0,10.0,87.5,30.0,0.2787
10.0,10.0,87.5,15.0,0.2549
10.0,10.0,87.5,0.0,0.2442
10.0,20.0,0.0,0.0,0.1233
10.0,20.0,10.0,180.0,0.1352
10.0,20.0,10.0,165.0,0.1131
10.0,20.0,10.0,150.0,0.1238
10.0,20.0,10.0,135.0,0.1164
10.0,20.0,10.0,120.0,0.1330
10.0,20.0,10.0,105.0,0.1360
10.0,20.0,10.0,90.0,0.1331
10.0,20.0,10.0,75.0,0.1355
10.0,20.0,10.0,60.0,0.1169
10.0,20.0,10.0,45.0,0.1047
10.0,20.0,10.0,30.0,0.0989
10.0,20.0,10.0,15.0,0.0898
10.0,20.0,10.0,0.0,0.0754
10.0,20.0,20.0,180.0,0.0817
10.0,20.0,20.0,165.0,0.0693
10.0,20.0,20.0,150.0,0.0854
10.0,20.0,20.0,135.0,0.0846
10.0,20.0,20.0,120.0,0.1002
10.0,20.0,20.0,105.0,0.1101
10.0,20.0,20.0,90.0,0.1248
10.0,20.0,20.0,75.0,0.1275
10.0,20.0,20.0,60.0,0.1319
10.0,20.0,20.0,45.0,0.1162
10.0,20.0,20.0,30.0,0.0879
10.0,20.0,20.0,15.0,0.0693
10.0,20.0,20.0,0.0,0.0006
10.0,20.0,30.0,180.0,0.0421
10.0,20.0,30.0,165.0,0.0475
10.0,20.0,30.0,150.0,0.0497
10.0,20.0,30.0,135.0,0.0527
10.0,20.0,30.0,120.0,0.0617
10.0,20.0,30.0,105.0,0.0732
10.0,20.0,30.0,90.0,0.0969
10.0,20.0,30.0,75.0,0.1142
10.0,20.0,30.0,60.0,0.1278
10.0,20.0,30.0,45.0,0.1344
10.0,20.0,30.0,30.0,0.1207
10.0,20.0,30.0,15.0,0.1062
10.0,20.0,30.0,0.0,0.0966
10.0,20.0,40.0,180.0,0.0351
10.0,20.0,40.0,165.0,0.0359
10.0,20.0,40.0,150.0,0.0349
10.0,20.0,40.0,135.0,0.0376
10.0,20.0,40.0,120.0,0.0372
10.0,20.0,40.0,105.0,0.0508
10.0,20.0,40.0,90.0,0.0601
10.0,20.0,40.0,75.0,0.0867
10.0,20.0,40.0,60.0,0.1063
10.0,20.0,40.0,45.0,0.1284
10.0,20.0,40.0,30.0,0.1516
10.0,20.0,40.0,15.0,0.1634
10.0,20.0,40.0,0.0,0.1721
10.0,20.0,50.0,180.0,0.0501
10.0,20.0,50.0,165.0,0.0495
10.0,20.0,50.0,150.0,0.0495
10.0,20.0,50.0,135.0,0.0488
10.0,20.0,50.0,120.0,0.0485
10.0,20.0,50.0,105.0,0.0504
10.0,20.0,50.0,90.0,0.0516
10.0,20.0,50.0,75.0,0.0603
10.0,20.0,50.0,60.0,0.0769
10.0,20.0,50.0,45.0,0.1144
10.0,20.0,50.0,30.0,0.1409
10.0,20.0,50.0,15.0,0.1791
10.0,20.0,50.0,0.0,0.1902
10.0,20.0,60.0,180.0,0.0866
10.0,20.0,60.0,165.0,0.0874
10.0,20.0,60.0,150.0,0.0873
10.0,20.0,60.0,135.0,0.0850
10.0,20.0,60.0,120.0,0.0821
10.0,20.0,60.0,105.0,0.0818
10.0,20.0,60.0,90.0,0.0845
10.0,20.0,60.0,75.0,0.0842
10.0,20.0,60.0,60.0,0.0861
10.0,20.0,60.0,45.0,0.1054
10.0,20.0,60.0,30.0,0.1300
10.0,20.0,60.0,15.0,0.1656
10.0,20.0,60.0,0.0,0.1719
10.0,20.0,70.0,180.0,0.1415
10.0,20.0,70.0,165.0,0.1442
10.0,20.0,70.0,150.0,0.1469
10.0,20.0,70.0,135.0,0.1450
10.0,20.0,70.0,120.0,0.1409
10.0,20.0,70.0,105.0,0.1439
10.0,20.0,70.0,90.0,0.1465
10.0,20.0,70.0,75.0,0.1432
10.0,20.0,70.0,60.0,0.1412
10.0,20.0,70.0,45.0,0.1503
10.0,20.0,70.0,30.0,0.1604
10.0,20.0,70.0,15.0,0.1777
10.0,20.0,70.0,0.0,0.1838
10.0,20.0,80.0,180.0,0.1787
10.0,20.0,80.0,165.0,0.1862
10.0,20.0,80.0,150.0,0.1920
10.0,20.0,80.0,135.0,0.1914
10.0,20.0,80.0,120.0,0.1859
10.0,20.0,80.0,105.0,0.2027
10.0,20.0,80.0,90.0,0.2070
10.0,20.0,80.0,75.0,0.2107
10.0,20.0,80.0,60.0,0.2012
10.0,20.0,80.0,45.0,0.2150
10.0,20.0,80.0,30.0,0.2256
10.0,20.0,80.0,15.0,0.2259
10.0,20.0,80.0,0.0,0.2276
10.0,20.0,87.5,180.0,0.1828
10.0,20.0,87.5,165.0,0.1944
10.0,20.0,87.5,150.0,0.2191
10.0,20.0,87.5,135.0,0.2122
10.0,20.0,87.5,120.0,0.2127
10.0,20.0,87.5,105.0,0.2233
10.0,20.0,87.5,90.0,0.2315
10.0,20.0,87.5,75.0,0.2439
10.0,20.0,87.5,60.0,0.2526
10.0,20.0,87.5,45.0,0.2703
10.0,20.0,87.5,30.0,0.2966
10.0,20.0,87.5,15.0,0.2763
10.0,20.0,87.5,0.0,0.2678
10.0,30.0,0.0,0.0,0.1143
10.0,30.0,10.0,180.0,0.0700
10.0,30.0,10.0,165.0,0.0795
10.0,30.0,10.0,150.0,0.0788
10.0,30.0,10.0,135.0,0.0777
10.0,30.0,10.0,120.0,0.1056
10.0,30.0,10.0,105.0,0.0859
10.0,30.0,10.0,90.0,0.0904
10.0,30.0,10.0,75.0,0.1122
10.0,30.0,10.0,60.0,0.1178
10.0,30.0,10.0,45.0,0.1173
10.0,30.0,10.0,30.0,0.1287
10.0,30.0,10.0,15.0,0.1181
10.0,30.0,10.0,0.0,0.1173
10.0,30.0,20.0,180.0,0.0514
10.0,30.0,20.0,165.0,0.0423
10.0,30.0,20.0,150.0,0.0452
10.0,30.0,20.0,135.0,0.0497
10.0,30.0,20.0,120.0,0.0509
10.0,30.0,20.0,105.0,0.0656
10.0,30.0,20.0,90.0,0.0842
10.0,30.0,20.0,75.0,0.0993
10.0,30.0,20.0,60.0,0.1194
10.0,30.0,20.0,45.0,0.1268
10.0,30.0,20.0,30.0,0.1143
10.0,30.0,20.0,15.0,0.0909
10.0,30.0,20.0,0.0,0.0847
10.0,30.0,30.0,180.0,0.0271
10.0,30.0,30.0,165.0,0.0304
10.0,30.0,30.0,150.0,0.0326
10.0,30.0,30.0,135.0,0.0322
10.0,30.0,30.0,120.0,0.0355
10.0,30.0,30.0,105.0,0.0383
10.0,30.0,30.0,90.0,0.0646
10.0,30.0,30.0,75.0,0.0841
10.0,30.0,30.0,60.0,0.1094
10.0,30.0,30.0,45.0,0.1198
10.0,30.0,30.0,30.0,0.1106
10.0,30.0,30.0,15.0,0.0789
10.0,30.0,30.0,0.0,0.0010
10.0,30.0,40.0,180.0,0.0343
10.0,30.0,40.0,165.0,0.0336
10.0,30.0,40.0,150.0,0.0330
10.0,30.0,40.0,135.0,0.0336
10.0,30.0,40.0,120.0,0.0337
10.0,30.0,40.0,105.0,0.0365
10.0,30.0,40.0,90.0,0.0437
10.0,30.0,40.0,75.0,0.0568
